timestamp,steering
1779102200605386009,0.022613525390625
1779102200623743597,0.022613525390625
1779102200644802111,0.022613525390625
1779102200665854936,0.022613525390625
1779102200686207626,0.0245361328125
1779102200703961531,0.027435302734375
1779102200726567613,0.030426025390625
1779102200746426613,0.03338623046875
1779102200768054369,0.036376953125
1779102200785976893,0.039276123046875
1779102200808113653,0.042236328125
1779102200829382029,0.045166015625
1779102200850154862,0.04827880859375
1779102200869316824,0.052276611328125
1779102200891926265,0.05523681640625
1779102200913242069,0.05816650390625
1779102200934362176,0.061065673828125
1779102200954347585,0.063079833984375
1779102200973121614,0.065032958984375
1779102200993377589,0.06597900390625
1779102201015046533,0.06695556640625
1779102201036128081,0.06793212890625
1779102201056185964,0.06988525390625
1779102201074199441,0.06988525390625
1779102201094361397,0.07086181640625
1779102201116514626,0.07086181640625
1779102201142291698,0.07086181640625
1779102201163823904,0.07086181640625
1779102201185297181,0.07086181640625
1779102201206804930,0.07086181640625
1779102201227789499,0.07086181640625
1779102201248154097,0.07086181640625
1779102201269234626,0.07086181640625
1779102201290748485,0.069854736328125
1779102201311665727,0.067840576171875
1779102201331742127,0.065887451171875
1779102201352822832,0.064910888671875
1779102201376436096,0.064910888671875
1779102201397557976,0.064910888671875
1779102201417286353,0.063934326171875
1779102201439293101,0.06292724609375
1779102201460855659,0.06195068359375
1779102201481244501,0.06097412109375
1779102201502474001,0.05902099609375
1779102201518338772,0.057037353515625
1779102201539855703,0.0560302734375
1779102201560492998,0.0540771484375
1779102201580854203,0.053070068359375
1779102201601382410,0.052093505859375
1779102201623683747,0.051116943359375
1779102201645087752,0.050140380859375
1779102201665070333,0.049163818359375
1779102201685740265,0.048187255859375
1779102201707514237,0.048187255859375
1779102201728189610,0.048187255859375
1779102201746073842,0.048187255859375
1779102201767381763,0.048187255859375
1779102201789876540,0.048187255859375
1779102201809952841,0.048187255859375
1779102201830838711,0.048187255859375
1779102201851776286,0.048187255859375
1779102201873070627,0.048187255859375
1779102201890633741,0.048187255859375
1779102201908914094,0.048187255859375
1779102201930037349,0.048187255859375
1779102201946966694,0.048187255859375
1779102201967293081,0.048187255859375
1779102201988547081,0.048187255859375
1779102202008490629,0.048187255859375
1779102202030194499,0.048187255859375
1779102202050966036,0.048187255859375
1779102202070867684,0.048187255859375
1779102202092018109,0.048187255859375
1779102202113712714,0.048187255859375
1779102202132633849,0.048187255859375
1779102202149764818,0.048187255859375
1779102202171060964,0.048187255859375
1779102202195104287,0.048187255859375
1779102202217154883,0.048187255859375
1779102202238762589,0.048187255859375
1779102202259137596,0.048187255859375
1779102202278713910,0.048187255859375
1779102202300722601,0.048187255859375
1779102202322495280,0.048187255859375
1779102202343287497,0.048187255859375
1779102202364256721,0.048187255859375
1779102202385048676,0.048187255859375
1779102202405069067,0.048187255859375
1779102202426874735,0.048187255859375
1779102202448308745,0.048187255859375
1779102202470002843,0.048187255859375
1779102202491149779,0.048187255859375
1779102202512227502,0.048187255859375
1779102202532342339,0.047210693359375
1779102202551119488,0.047210693359375
1779102202571175325,0.047210693359375
1779102202588708028,0.046234130859375
1779102202610013766,0.046234130859375
1779102202627607834,0.045257568359375
1779102202648280985,0.045257568359375
1779102202664794064,0.044281005859375
1779102202685848732,0.043304443359375
1779102202706090680,0.042327880859375
1779102202727296593,0.041351318359375
1779102202746584191,0.040374755859375
1779102202767761107,0.039398193359375
1779102202789229752,0.038421630859375
1779102202810776196,0.038421630859375
1779102202832185186,0.037445068359375
1779102202849687181,0.037445068359375
1779102202870845418,0.036468505859375
1779102202893091620,0.036468505859375
1779102202914423329,0.036468505859375
1779102202932175512,0.035491943359375
1779102202950197489,0.035491943359375
1779102202972752668,0.035491943359375
1779102202994384588,0.035491943359375
1779102203015044742,0.035491943359375
1779102203037300282,0.035491943359375
1779102203054921016,0.034515380859375
1779102203076170642,0.034515380859375
1779102203096022019,0.034515380859375
1779102203117737820,0.034515380859375
1779102203138924164,0.034515380859375
1779102203160115423,0.034515380859375
1779102203181471146,0.034515380859375
1779102203202730667,0.034515380859375
1779102203222759004,0.034515380859375
1779102203244006925,0.034515380859375
1779102203265324620,0.034515380859375
1779102203285043280,0.034515380859375
1779102203306101967,0.034515380859375
1779102203327611953,0.034515380859375
1779102203346208832,0.034515380859375
1779102203367736757,0.034515380859375
1779102203388889545,0.034515380859375
1779102203406708622,0.034515380859375
1779102203427702192,0.034515380859375
1779102203447306795,0.033538818359375
1779102203468178396,0.033538818359375
1779102203489704766,0.033538818359375
1779102203510419340,0.033538818359375
1779102203531358847,0.033538818359375
1779102203552100258,0.033538818359375
1779102203572927800,0.033538818359375
1779102203594196863,0.032562255859375
1779102203615327825,0.031585693359375
1779102203635273877,0.030609130859375
1779102203656589279,0.029632568359375
1779102203676537493,0.02764892578125
1779102203697207022,0.024627685546875
1779102203718568598,0.02264404296875
1779102203738842811,0.02069091796875
1779102203758901013,0.0
1779102203779000624,0.0
1779102203800421383,0.0
1779102203821257501,0.0
1779102203840793483,0.0
1779102203864055317,0.0
1779102203885508002,0.0
1779102203905743152,0.0
1779102203927450283,0.0
1779102203948345713,0.0
1779102203970122530,0.0
1779102203991593102,0.0
1779102204011223149,0.0
1779102204032913743,0.0
1779102204058235345,0.0
1779102204079164257,0.0
1779102204099736327,0.0
1779102204118897897,0.0
1779102204137629767,0.0
1779102204162160280,0.0
1779102204186061967,0.0
1779102204207422537,0.0
1779102204229102488,0.0
1779102204250031821,0.0
1779102204271010305,0.0
1779102204292135952,0.0
1779102204312109460,0.0
1779102204333336308,0.0
1779102204354364997,0.0
1779102204374363229,0.0
1779102204395779925,0.0
1779102204417470391,0.0
1779102204439347615,0.0
1779102204456872629,0.0
1779102204479374022,0.0
1779102204500637387,0.0
1779102204518410770,0.0
1779102204539362399,0.0
1779102204558563851,0.0
1779102204580131313,0.0
1779102204597416285,0.0
1779102204618519162,0.0
1779102204639839561,0.0
1779102204657438769,0.0
1779102204676831370,0.0
1779102204696901108,0.0
1779102204717091659,0.0
1779102204741918583,0.0
1779102204763524612,0.0
1779102204786300918,0.0
1779102204807255170,0.0
1779102204828074117,0.0
1779102204848813688,0.0
1779102204870366498,0.0
1779102204891662174,0.0
1779102204912362940,0.0
1779102204931403646,0.0
1779102204952640923,0.0
1779102204973941731,0.0
1779102204996785095,0.0
1779102205016039480,0.0
1779102205037949226,0.0
1779102205060075983,0.0
1779102205082670160,0.0
1779102205104726868,0.0
1779102205126897905,0.0
1779102205147405986,0.0
1779102205168416180,0.0
1779102205194345866,0.0
1779102205215755898,0.0
1779102205235874350,0.0
1779102205258348500,0.0
1779102205279549622,0.0
1779102205300491823,0.0
1779102205320994886,0.0
1779102205341951810,0.0
1779102205362794569,0.0
1779102205382648669,0.0
1779102205404327011,0.0
1779102205425139770,0.0
1779102205445705347,0.0
1779102205467303950,0.0
1779102205485120810,0.0
1779102205506374563,0.0
1779102205528659049,0.0
1779102205549631636,0.0
1779102205569203955,0.0
1779102205591044835,0.0
1779102205614652715,0.0
1779102205635408209,0.0
1779102205655910464,0.0
1779102205676926113,0.0
1779102205700601231,0.0
1779102205721884581,0.0
1779102205742607305,0.0
1779102205763581436,0.0
1779102205785043235,0.0
1779102205805153219,0.0
1779102205825629623,0.0
1779102205843625367,0.0
1779102205865774642,0.0
1779102205886479340,0.0
1779102205906612753,0.0
1779102205927899159,0.0
1779102205948301895,0.0
1779102205969456466,0.0
1779102205990341424,0.0
1779102206010707455,0.0
1779102206033202063,0.0
1779102206054168721,0.0
1779102206073898393,0.0
1779102206096302381,0.0
1779102206117820391,0.0
1779102206139290498,0.0
1779102206163140983,0.0
1779102206184335065,0.0
1779102206203880681,0.0
1779102206222179905,0.0
1779102206243557464,0.0
1779102206261340271,0.0
1779102206281833894,0.0
1779102206303242399,0.0
1779102206320087026,0.0
1779102206341199083,0.0
1779102206361196587,0.0
1779102206382498390,0.0
1779102206403903161,0.0
1779102206424115166,0.0
1779102206442988393,0.0
1779102206466018730,0.0
1779102206485779796,0.0
1779102206507512330,0.0
1779102206528267361,0.0
1779102206547978127,0.0
1779102206570680568,0.0
1779102206591571779,0.0
1779102206611602177,0.021270751953125
1779102206628888996,0.024169921875
1779102206648214944,0.026123046875
1779102206669666906,0.029052734375
1779102206690787266,0.031982421875
1779102206708843837,0.03497314453125
1779102206730440578,0.03790283203125
1779102206748665823,0.03985595703125
1779102206769975094,0.041839599609375
1779102206790804964,0.0447998046875
1779102206810945032,0.0467529296875
1779102206833064405,0.047760009765625
1779102206852993559,0.049652099609375
1779102206874346788,0.049652099609375
1779102206894404827,0.05059814453125
1779102206915674456,0.05059814453125
1779102206936228563,0.051544189453125
1779102206957304882,0.051544189453125
1779102206977517655,0.051544189453125
1779102206995343732,0.052490234375
1779102207016311912,0.052490234375
1779102207038233879,0.052490234375
1779102207058229005,0.052490234375
1779102207079928015,0.052490234375
1779102207102560755,0.052490234375
1779102207123787515,0.052490234375
1779102207142070631,0.052490234375
1779102207162789548,0.052490234375
1779102207182929462,0.052490234375
1779102207203815463,0.052490234375
1779102207225058446,0.052490234375
1779102207245692369,0.052490234375
1779102207267866531,0.050506591796875
1779102207285339472,0.04949951171875
1779102207306588968,0.04852294921875
1779102207324144318,0.04754638671875
1779102207345148559,0.04656982421875
1779102207362655106,0.04559326171875
1779102207383723905,0.044586181640625
1779102207404841679,0.0426025390625
1779102207425946029,0.04156494140625
1779102207447426257,0.03961181640625
1779102207468410286,0.037628173828125
1779102207489831183,0.03662109375
1779102207509609278,0.034576416015625
1779102207531332324,0.033599853515625
1779102207552475187,0.031646728515625
1779102207572718441,0.030670166015625
1779102207593907010,0.028656005859375
1779102207615081312,0.025665283203125
1779102207634748526,0.022705078125
1779102207655967537,0.0
1779102207677299497,0.0
1779102207694081182,0.0
1779102207715087827,0.0
1779102207735307156,0.0
1779102207756505951,0.0
1779102207778375818,0.0
1779102207798213938,0.0
1779102207816599747,0.0
1779102207837768251,0.0
1779102207859063479,0.0
1779102207878083345,0.0
1779102207899248608,0.0
1779102207920233870,0.0
1779102207940342959,0.0
1779102207961024539,0.0
1779102207982127708,0.0
1779102208002020546,0.0
1779102208023203594,0.0
1779102208044282279,0.0
1779102208064314534,-0.021087646484375
1779102208085808129,-0.022064208984375
1779102208106900380,-0.024078369140625
1779102208127277147,-0.02508544921875
1779102208146723283,-0.02606201171875
1779102208169378641,-0.02703857421875
1779102208189420454,-0.02801513671875
1779102208211085120,-0.02899169921875
1779102208233055464,-0.02996826171875
1779102208254493972,-0.03094482421875
1779102208275576941,-0.03192138671875
1779102208296600376,-0.03192138671875
1779102208317944423,-0.03289794921875
1779102208339155053,-0.03387451171875
1779102208359186307,-0.034881591796875
1779102208380453126,-0.035858154296875
1779102208401179048,-0.036834716796875
1779102208421024198,-0.037811279296875
1779102208438549895,-0.038787841796875
1779102208459361410,-0.039764404296875
1779102208478787314,-0.04180908203125
1779102208499697117,-0.04278564453125
1779102208521555546,-0.04376220703125
1779102208539302615,-0.04473876953125
1779102208561155548,-0.04571533203125
1779102208581576809,-0.04571533203125
1779102208602485645,-0.04669189453125
1779102208622825081,-0.04669189453125
1779102208646555899,-0.04766845703125
1779102208665574035,-0.04864501953125
1779102208687189279,-0.04864501953125
1779102208708771237,-0.04864501953125
1779102208729475678,-0.04864501953125
1779102208749854305,-0.04864501953125
1779102208771388913,-0.04864501953125
1779102208792588396,-0.04864501953125
1779102208812908255,-0.04864501953125
1779102208835840836,-0.04864501953125
1779102208856574718,-0.04864501953125
1779102208876455891,-0.04864501953125
1779102208894550853,-0.04864501953125
1779102208912882402,-0.04864501953125
1779102208935030281,-0.04864501953125
1779102208955532741,-0.04864501953125
1779102208976724930,-0.04864501953125
1779102208997894959,-0.04864501953125
1779102209018863319,-0.04864501953125
1779102209040375433,-0.04864501953125
1779102209061375301,-0.04864501953125
1779102209081263481,-0.04864501953125
1779102209102363427,-0.04864501953125
1779102209123302201,-0.04864501953125
1779102209143459895,-0.04864501953125
1779102209161859648,-0.047698974609375
1779102209181758960,-0.047698974609375
1779102209203475142,-0.046722412109375
1779102209224364319,-0.0457763671875
1779102209245906947,-0.0447998046875
1779102209265277485,-0.0438232421875
1779102209288389292,-0.041839599609375
1779102209308401327,-0.039825439453125
1779102209329323950,-0.036895751953125
1779102209350074259,-0.034942626953125
1779102209370446263,-0.03192138671875
1779102209392058591,-0.029998779296875
1779102209413289590,-0.02703857421875
1779102209433358711,-0.02410888671875
1779102209456153944,-0.021209716796875
1779102209477212778,0.0
1779102209497140215,0.0
1779102209518454495,0.0
1779102209539301798,0.0
1779102209559264952,0.0
1779102209580268249,0.0
1779102209601880151,0.0
1779102209622209488,0.0
1779102209643344787,0.0
1779102209663574290,0.0
1779102209680483249,0.0
1779102209700570680,0.0
1779102209721986993,0.0
1779102209742068908,0.0
1779102209764473295,0.0
1779102209786446576,0.0
1779102209807321041,0.0
1779102209829118768,0.0
1779102209849593906,0.0
1779102209870202632,0.0
1779102209890243743,0.0
1779102209911005609,0.0
1779102209932624514,0.0
1779102209952897420,0.0
1779102209973809038,0.0
1779102209994711550,0.0
1779102210014676510,0.0
1779102210036674854,0.0
1779102210057832105,0.0
1779102210076464266,0.0
1779102210098195667,0.0
1779102210120540686,0.0
1779102210139295981,0.0
1779102210157916973,0.0
1779102210178575248,0.0
1779102210199314373,0.0
1779102210216414307,0.0
1779102210237987909,0.0
1779102210255457490,0.0
1779102210275965560,0.0
1779102210299141493,0.0
1779102210319281780,0.0
1779102210341040735,0.0
1779102210358819880,0.0
1779102210380310374,0.0
1779102210401070788,0.0
1779102210422156873,0.0
1779102210443600237,0.0
1779102210464633693,0.0
1779102210482058620,0.0
1779102210503302042,0.0
1779102210523392022,0.0
1779102210544324568,0.020538330078125
1779102210565150377,0.021514892578125
1779102210585348530,0.022491455078125
1779102210606484937,0.023468017578125
1779102210628119104,0.025421142578125
1779102210643937907,0.027374267578125
1779102210666933416,0.028350830078125
1779102210688177925,0.030303955078125
1779102210708782659,0.032257080078125
1779102210728790547,0.033233642578125
1779102210745999227,0.035186767578125
1779102210765920221,0.036163330078125
1779102210787319893,0.037139892578125
1779102210808082470,0.038116455078125
1779102210833467334,0.039093017578125
1779102210854482192,0.040069580078125
1779102210875066443,0.041046142578125
1779102210892380809,0.042999267578125
1779102210913458433,0.043975830078125
1779102210934422544,0.044952392578125
1779102210954820679,0.045928955078125
1779102210974764417,0.045928955078125
1779102210990548240,0.045928955078125
1779102211010804929,0.046905517578125
1779102211032037615,0.046905517578125
1779102211052340155,0.046905517578125
1779102211072443413,0.046905517578125
1779102211093997246,0.046905517578125
1779102211111802803,0.046905517578125
1779102211132908185,0.046905517578125
1779102211153916818,0.046905517578125
1779102211175514593,0.046905517578125
1779102211195350104,0.046905517578125
1779102211216387797,0.046905517578125
1779102211237302816,0.046905517578125
1779102211254039448,0.046905517578125
1779102211275147788,0.046905517578125
1779102211296861489,0.046905517578125
1779102211317586120,0.046905517578125
1779102211337673177,0.046905517578125
1779102211358079363,0.046905517578125
1779102211379547926,0.046905517578125
1779102211399645126,0.046905517578125
1779102211417425385,0.046905517578125
1779102211438491666,0.046905517578125
1779102211459014372,0.046905517578125
1779102211480324424,0.046905517578125
1779102211500357563,0.046905517578125
1779102211522019751,0.046905517578125
1779102211544548894,0.045928955078125
1779102211564575392,0.044921875
1779102211585306066,0.043914794921875
1779102211606170187,0.04193115234375
1779102211627870658,0.0399169921875
1779102211650587032,0.0369873046875
1779102211671452169,0.03497314453125
1779102211692857496,0.03302001953125
1779102211713636828,0.03204345703125
1779102211733286172,0.029052734375
1779102211754530149,0.027008056640625
1779102211775339595,0.024017333984375
1779102211792495503,0.020965576171875
1779102211813677114,0.0
1779102211830934005,0.0
1779102211852197480,0.0
1779102211874945408,0.0
1779102211896104808,0.0
1779102211916617653,0.0
1779102211937264384,0.0
1779102211957286896,0.0
1779102211974572557,0.0
1779102211995610558,0.0
1779102212016923163,0.0
1779102212036134639,0.0
1779102212056952083,0.0
1779102212077329087,0.0
1779102212097849605,0.0
1779102212118951663,0.0
1779102212139022303,0.0
1779102212159541532,0.0
1779102212178347266,0.0
1779102212202616991,0.0
1779102212223871781,0.0
1779102212243108441,0.0
1779102212258917291,-0.020904541015625
1779102212278908228,-0.02191162109375
1779102212299736631,-0.02288818359375
1779102212319258274,-0.02484130859375
1779102212340069872,-0.02581787109375
1779102212360474035,-0.02679443359375
1779102212383044099,-0.028778076171875
1779102212403575567,-0.029754638671875
1779102212422915956,-0.030731201171875
1779102212444459640,-0.031707763671875
1779102212463497344,-0.031707763671875
1779102212484027176,-0.032684326171875
1779102212504951413,-0.032684326171875
1779102212524767203,-0.033660888671875
1779102212546110299,-0.033660888671875
1779102212563730716,-0.033660888671875
1779102212584230714,-0.034637451171875
1779102212608437540,-0.035614013671875
1779102212627479249,-0.03662109375
1779102212649111369,-0.03759765625
1779102212668860057,-0.03857421875
1779102212685812441,-0.03955078125
1779102212705725657,-0.04052734375
1779102212722134119,-0.04248046875
1779102212742913811,-0.04345703125
1779102212762844311,-0.04443359375
1779102212783251396,-0.04443359375
1779102212802965960,-0.04541015625
1779102212823064581,-0.04541015625
1779102212842883105,-0.04541015625
1779102212864132941,-0.04541015625
1779102212884845057,-0.04541015625
1779102212905368518,-0.04638671875
1779102212922348057,-0.04638671875
1779102212943137138,-0.04638671875
1779102212963099372,-0.04638671875
1779102212983464317,-0.04736328125
1779102212999728576,-0.04736328125
1779102213020750494,-0.04736328125
1779102213042317677,-0.04736328125
1779102213061214425,-0.04736328125
1779102213080996020,-0.04736328125
1779102213103457044,-0.04736328125
1779102213123355236,-0.04736328125
1779102213141836648,-0.04736328125
1779102213161595858,-0.04736328125
1779102213182031032,-0.04736328125
1779102213201767040,-0.04736328125
1779102213222896555,-0.04736328125
1779102213240966178,-0.04736328125
1779102213257730404,-0.04736328125
1779102213277934504,-0.04736328125
1779102213296525276,-0.04736328125
1779102213317382329,-0.04736328125
1779102213335575064,-0.04736328125
1779102213356345615,-0.04736328125
1779102213374782723,-0.04736328125
1779102213391000205,-0.04736328125
1779102213410161639,-0.04736328125
1779102213428622294,-0.04736328125
1779102213448611905,-0.04736328125
1779102213466953123,-0.04736328125
1779102213487323043,-0.04638671875
1779102213507790678,-0.04638671875
1779102213527396329,-0.04638671875
1779102213545931441,-0.04638671875
1779102213565609926,-0.04541015625
1779102213584735687,-0.04541015625
1779102213603847749,-0.04443359375
1779102213623314729,-0.04345703125
1779102213641826958,-0.04248046875
1779102213661480356,-0.04150390625
1779102213680558736,-0.04052734375
1779102213700150165,-0.038543701171875
1779102213719025160,-0.03662109375
1779102213738242629,-0.03460693359375
1779102213758340788,-0.03265380859375
1779102213777177339,-0.03076171875
1779102213796359104,-0.02880859375
1779102213815060980,-0.02587890625
1779102213835860965,-0.023895263671875
1779102213854900972,-0.02099609375
1779102213874618259,0.0
1779102213893153664,0.0
1779102213909927163,0.0
1779102213928833388,0.0
1779102213945429645,0.0
1779102213963455245,0.0
1779102213983819361,0.0
1779102214002058616,0.0
1779102214023331613,0.0
1779102214044543287,0.0
1779102214061378678,0.0
1779102214079910859,0.0
1779102214098839519,0.0
1779102214118320019,0.0
1779102214137671202,0.0
1779102214156794365,0.0
1779102214174823439,0.0
1779102214191371948,0.0
1779102214210811252,0.0
1779102214228760674,0.0
1779102214249334782,0.0
1779102214268159124,0.0
1779102214287568032,0.0
1779102214306967989,0.0
1779102214327001221,0.0
1779102214345519925,0.0
1779102214368245359,0.0
1779102214386812973,0.0
1779102214406358195,0.0
1779102214425749585,0.0
1779102214441741112,0.0
1779102214465165133,0.0
1779102214484106678,0.0
1779102214504214282,0.0
1779102214523360647,0.0
1779102214539686915,0.0
1779102214558124709,0.0
1779102214578718065,0.0
1779102214597367476,0.0
1779102214617016121,0.0
1779102214636897592,0.0
1779102214656230268,0.020538330078125
1779102214674282220,0.021514892578125
1779102214698274947,0.021514892578125
1779102214718914750,0.023468017578125
1779102214737816057,0.024444580078125
1779102214757110109,0.026397705078125
1779102214776154902,0.02838134765625
1779102214795478802,0.030303955078125
1779102214814431057,0.031280517578125
1779102214833985878,0.03326416015625
1779102214853642923,0.035186767578125
1779102214872090178,0.036163330078125
1779102214890964850,0.037139892578125
1779102214909665262,0.039093017578125
1779102214929214148,0.040069580078125
1779102214948335998,0.041046142578125
1779102214967766913,0.042999267578125
1779102214986983150,0.043975830078125
1779102215008177746,0.044952392578125
1779102215027325115,0.045928955078125
1779102215047680531,0.045928955078125
1779102215068964946,0.046905517578125
1779102215088316827,0.046905517578125
1779102215107937558,0.046905517578125
1779102215127079184,0.046905517578125
1779102215147142515,0.046905517578125
1779102215166872630,0.046905517578125
1779102215186493969,0.046905517578125
1779102215202638952,0.046905517578125
1779102215220934308,0.046905517578125
1779102215240931361,0.046905517578125
1779102215263160726,0.046905517578125
1779102215282884921,0.046905517578125
1779102215301584610,0.046905517578125
1779102215317558941,0.046905517578125
1779102215337337770,0.046905517578125
1779102215357249223,0.046905517578125
1779102215376821107,0.046905517578125
1779102215396534316,0.046905517578125
1779102215421382432,0.046905517578125
1779102215440978146,0.046905517578125
1779102215458897657,0.046905517578125
1779102215478822733,0.046905517578125
1779102215497774405,0.046905517578125
1779102215521187180,0.046905517578125
1779102215542996738,0.046905517578125
1779102215561733492,0.046905517578125
1779102215580997827,0.045928955078125
1779102215600512483,0.044952392578125
1779102215621112516,0.0439453125
