frame,timestamp
frame_000225.jpg,1779102205354495301
frame_000226.jpg,1779102205375062650
frame_000227.jpg,1779102205395226305
frame_000228.jpg,1779102205419276476
frame_000229.jpg,1779102205437601241
frame_000230.jpg,1779102205458277528
frame_000231.jpg,1779102205483317441
frame_000232.jpg,1779102205497829466
frame_000233.jpg,1779102205518834494
frame_000234.jpg,1779102205541117899
frame_000235.jpg,1779102205564131683
frame_000236.jpg,1779102205582075864
frame_000237.jpg,1779102205603959695
frame_000238.jpg,1779102205627001925
frame_000239.jpg,1779102205648008561
frame_000240.jpg,1779102205668754725
frame_000241.jpg,1779102205698829492
frame_000242.jpg,1779102205715109878
frame_000243.jpg,1779102205734171273
frame_000244.jpg,1779102205754983655
frame_000245.jpg,1779102205776414011
frame_000246.jpg,1779102205797735467
frame_000247.jpg,1779102205819927786
frame_000248.jpg,1779102205841940191
frame_000249.jpg,1779102205856479380
frame_000250.jpg,1779102205880181922
frame_000251.jpg,1779102205898934105
frame_000252.jpg,1779102205919443932
frame_000253.jpg,1779102205943109515
frame_000254.jpg,1779102205961259420
frame_000255.jpg,1779102205982303897
frame_000256.jpg,1779102206002768276
frame_000257.jpg,1779102206024503764
frame_000258.jpg,1779102206045861784
frame_000259.jpg,1779102206066535655
frame_000260.jpg,1779102206086937815
frame_000261.jpg,1779102206108724240
frame_000262.jpg,1779102206130310838
frame_000263.jpg,1779102206158975715
frame_000264.jpg,1779102206176060094
frame_000265.jpg,1779102206196625828
frame_000266.jpg,1779102206219940409
frame_000267.jpg,1779102206238185597
frame_000268.jpg,1779102206259436479
frame_000269.jpg,1779102206273960294
frame_000270.jpg,1779102206297936258
frame_000271.jpg,1779102206318258473
frame_000272.jpg,1779102206332882993
frame_000273.jpg,1779102206353505075
frame_000274.jpg,1779102206373720580
frame_000275.jpg,1779102206397098259
frame_000276.jpg,1779102206416782605
frame_000277.jpg,1779102206442815750
frame_000278.jpg,1779102206460232312
frame_000279.jpg,1779102206480267437
frame_000280.jpg,1779102206501455079
frame_000281.jpg,1779102206520114688
frame_000282.jpg,1779102206545703723
frame_000283.jpg,1779102206562276844
frame_000284.jpg,1779102206583173872
frame_000285.jpg,1779102206605861853
frame_000286.jpg,1779102206626930883
frame_000287.jpg,1779102206646535194
frame_000288.jpg,1779102206660849445
frame_000289.jpg,1779102206684904064
frame_000290.jpg,1779102206706845633
frame_000291.jpg,1779102206723899374
frame_000292.jpg,1779102206746878016
frame_000293.jpg,1779102206761167939
frame_000294.jpg,1779102206782215622
frame_000295.jpg,1779102206805283181
frame_000296.jpg,1779102206823780972
frame_000297.jpg,1779102206848122418
frame_000298.jpg,1779102206866215891
frame_000299.jpg,1779102206886750461
frame_000300.jpg,1779102206907100232
frame_000301.jpg,1779102206928005820
frame_000302.jpg,1779102206950670708
frame_000303.jpg,1779102206969508078
frame_000304.jpg,1779102206992925063
frame_000305.jpg,1779102207008807287
frame_000306.jpg,1779102207028991675
frame_000307.jpg,1779102207050554637
frame_000308.jpg,1779102207071169932
frame_000309.jpg,1779102207092548197
frame_000310.jpg,1779102207114847066
frame_000311.jpg,1779102207140167088
frame_000312.jpg,1779102207154772888
frame_000313.jpg,1779102207175286898
frame_000314.jpg,1779102207195379724
frame_000315.jpg,1779102207219691041
frame_000316.jpg,1779102207237743292
frame_000317.jpg,1779102207260579010
frame_000318.jpg,1779102207283475713
frame_000319.jpg,1779102207298141338
frame_000320.jpg,1779102207322095672
frame_000321.jpg,1779102207336924729
frame_000322.jpg,1779102207360712387
frame_000323.jpg,1779102207375541662
frame_000324.jpg,1779102207396148775
frame_000325.jpg,1779102207417237597
frame_000326.jpg,1779102207438701125
frame_000327.jpg,1779102207460124210
frame_000328.jpg,1779102207481157889
frame_000329.jpg,1779102207504319404
frame_000330.jpg,1779102207522903910
frame_000331.jpg,1779102207544104221
frame_000332.jpg,1779102207566782739
frame_000333.jpg,1779102207585518553
frame_000334.jpg,1779102207608236908
frame_000335.jpg,1779102207627602212
frame_000336.jpg,1779102207647622929
frame_000337.jpg,1779102207671201243
frame_000338.jpg,1779102207692145399
frame_000339.jpg,1779102207706711446
frame_000340.jpg,1779102207727637525
frame_000341.jpg,1779102207747965479
frame_000342.jpg,1779102207769111452
frame_000343.jpg,1779102207790763732
frame_000344.jpg,1779102207814575459
frame_000345.jpg,1779102207829600477
frame_000346.jpg,1779102207852906581
frame_000347.jpg,1779102207875646646
frame_000348.jpg,1779102207891054702
frame_000349.jpg,1779102207911739535
frame_000350.jpg,1779102207932816034
frame_000351.jpg,1779102207952967171
frame_000352.jpg,1779102207976214373
frame_000353.jpg,1779102207994491241
frame_000354.jpg,1779102208014564356
frame_000355.jpg,1779102208035898286
frame_000356.jpg,1779102208056733871
frame_000357.jpg,1779102208077153863
frame_000358.jpg,1779102208098616031
frame_000359.jpg,1779102208119317241
frame_000360.jpg,1779102208146508240
frame_000361.jpg,1779102208160821752
frame_000362.jpg,1779102208183628603
frame_000363.jpg,1779102208202278209
frame_000364.jpg,1779102208231006424
frame_000365.jpg,1779102208248190373
frame_000366.jpg,1779102208267205770
frame_000367.jpg,1779102208288222549
frame_000368.jpg,1779102208311912735
frame_000369.jpg,1779102208332280121
frame_000370.jpg,1779102208353155323
frame_000371.jpg,1779102208371683106
frame_000372.jpg,1779102208394655884
frame_000373.jpg,1779102208413488533
frame_000374.jpg,1779102208436421848
frame_000375.jpg,1779102208450836731
frame_000376.jpg,1779102208476704758
frame_000377.jpg,1779102208493251961
frame_000378.jpg,1779102208512380876
frame_000379.jpg,1779102208537493714
frame_000380.jpg,1779102208552319965
frame_000381.jpg,1779102208573856222
frame_000382.jpg,1779102208594043555
frame_000383.jpg,1779102208614974490
frame_000384.jpg,1779102208635754488
frame_000385.jpg,1779102208665319232
frame_000386.jpg,1779102208680001744
frame_000387.jpg,1779102208702928245
frame_000388.jpg,1779102208721016666
frame_000389.jpg,1779102208744503605
frame_000390.jpg,1779102208763206327
frame_000391.jpg,1779102208786449179
frame_000392.jpg,1779102208805040003
frame_000393.jpg,1779102208826025441
frame_000394.jpg,1779102208848245573
frame_000395.jpg,1779102208871432396
frame_000396.jpg,1779102208892568615
frame_000397.jpg,1779102208911125554
frame_000398.jpg,1779102208931517006
frame_000399.jpg,1779102208949524186
frame_000400.jpg,1779102208968337100
frame_000401.jpg,1779102208989455586
frame_000402.jpg,1779102209010473569
frame_000403.jpg,1779102209034384183
frame_000404.jpg,1779102209054865676
frame_000405.jpg,1779102209073930771
frame_000406.jpg,1779102209095947939
frame_000407.jpg,1779102209115039059
frame_000408.jpg,1779102209137917895
frame_000409.jpg,1779102209159395663
frame_000410.jpg,1779102209174362906
frame_000411.jpg,1779102209196872191
frame_000412.jpg,1779102209215806039
frame_000413.jpg,1779102209237593836
frame_000414.jpg,1779102209264943387
frame_000415.jpg,1779102209281917673
frame_000416.jpg,1779102209300996322
frame_000417.jpg,1779102209321129398
frame_000418.jpg,1779102209341664205
frame_000419.jpg,1779102209364441034
frame_000420.jpg,1779102209383155507
frame_000421.jpg,1779102209406958084
frame_000422.jpg,1779102209425843750
frame_000423.jpg,1779102209446246710
frame_000424.jpg,1779102209468683623
frame_000425.jpg,1779102209489577761
frame_000426.jpg,1779102209509920191
frame_000427.jpg,1779102209531047709
frame_000428.jpg,1779102209551559684
frame_000429.jpg,1779102209572087425
frame_000430.jpg,1779102209594751958
frame_000431.jpg,1779102209620473708
frame_000432.jpg,1779102209636898756
frame_000433.jpg,1779102209655922479
frame_000434.jpg,1779102209678610051
frame_000435.jpg,1779102209693104195
frame_000436.jpg,1779102209713414919
frame_000437.jpg,1779102209734670874
frame_000438.jpg,1779102209762758707
frame_000439.jpg,1779102209777908237
frame_000440.jpg,1779102209799221086
frame_000441.jpg,1779102209823127869
frame_000442.jpg,1779102209841541959
frame_000443.jpg,1779102209862156415
frame_000444.jpg,1779102209882779822
frame_000445.jpg,1779102209905153988
frame_000446.jpg,1779102209923933135
frame_000447.jpg,1779102209945223033
frame_000448.jpg,1779102209967267777
frame_000449.jpg,1779102209986684708
frame_000450.jpg,1779102210009623878
frame_000451.jpg,1779102210027929749
frame_000452.jpg,1779102210051122720
frame_000453.jpg,1779102210074619270
frame_000454.jpg,1779102210089153831
frame_000455.jpg,1779102210110933190
frame_000456.jpg,1779102210131728754
frame_000457.jpg,1779102210156024067
frame_000458.jpg,1779102210172468346
frame_000459.jpg,1779102210191223958
frame_000460.jpg,1779102210214640590
frame_000461.jpg,1779102210229097087
frame_000462.jpg,1779102210253612117
frame_000463.jpg,1779102210268320248
frame_000464.jpg,1779102210290450285
frame_000465.jpg,1779102210313438150
frame_000466.jpg,1779102210332864904
frame_000467.jpg,1779102210357035335
frame_000468.jpg,1779102210372070256
frame_000469.jpg,1779102210392870654
frame_000470.jpg,1779102210417076951
frame_000471.jpg,1779102210434922296
frame_000472.jpg,1779102210456251739
frame_000473.jpg,1779102210480175015
frame_000474.jpg,1779102210497115735
frame_000475.jpg,1779102210515745274
frame_000476.jpg,1779102210537902606
frame_000477.jpg,1779102210557074622
frame_000478.jpg,1779102210579533707
frame_000479.jpg,1779102210599894530
frame_000480.jpg,1779102210622426305
frame_000481.jpg,1779102210643691831
frame_000482.jpg,1779102210658545422
frame_000483.jpg,1779102210681593127
frame_000484.jpg,1779102210700547944
frame_000485.jpg,1779102210721231905
frame_000486.jpg,1779102210744008264
frame_000487.jpg,1779102210758528370
frame_000488.jpg,1779102210778707370
frame_000489.jpg,1779102210799753035
frame_000490.jpg,1779102210820422793
frame_000491.jpg,1779102210846010612
frame_000492.jpg,1779102210869305023
frame_000493.jpg,1779102210890389766
frame_000494.jpg,1779102210904885261
frame_000495.jpg,1779102210926147228
frame_000496.jpg,1779102210949096497
frame_000497.jpg,1779102210974591061
frame_000498.jpg,1779102211002963329
frame_000499.jpg,1779102211023769428
frame_000500.jpg,1779102211044122118
frame_000501.jpg,1779102211065038366
frame_000502.jpg,1779102211085289465
frame_000503.jpg,1779102211109933405
frame_000504.jpg,1779102211124605823
frame_000505.jpg,1779102211145345114
frame_000506.jpg,1779102211169157011
frame_000507.jpg,1779102211187942052
frame_000508.jpg,1779102211208177129
frame_000509.jpg,1779102211230607182
frame_000510.jpg,1779102211252114982
frame_000511.jpg,1779102211273382342
frame_000512.jpg,1779102211287781629
frame_000513.jpg,1779102211309115799
frame_000514.jpg,1779102211330101046
frame_000515.jpg,1779102211350178974
frame_000516.jpg,1779102211374076205
frame_000517.jpg,1779102211391788027
frame_000518.jpg,1779102211415640326
frame_000519.jpg,1779102211430182719
frame_000520.jpg,1779102211451024436
frame_000521.jpg,1779102211473410475
frame_000522.jpg,1779102211495293797
frame_000523.jpg,1779102211513478661
frame_000524.jpg,1779102211542583631
frame_000525.jpg,1779102211559689843
frame_000526.jpg,1779102211577034218
frame_000527.jpg,1779102211597716168
frame_000528.jpg,1779102211622211892
frame_000529.jpg,1779102211648453821
frame_000530.jpg,1779102211663213792
frame_000531.jpg,1779102211683974009
frame_000532.jpg,1779102211705234701
frame_000533.jpg,1779102211731392451
frame_000534.jpg,1779102211745791319
frame_000535.jpg,1779102211766729386
frame_000536.jpg,1779102211790448185
frame_000537.jpg,1779102211807392874
frame_000538.jpg,1779102211829187753
frame_000539.jpg,1779102211843361155
frame_000540.jpg,1779102211864973298
frame_000541.jpg,1779102211887486346
frame_000542.jpg,1779102211910687567
frame_000543.jpg,1779102211929054607
frame_000544.jpg,1779102211950180834
frame_000545.jpg,1779102211972664069
frame_000546.jpg,1779102211987367771
frame_000547.jpg,1779102212008260595
frame_000548.jpg,1779102212028783064
frame_000549.jpg,1779102212048318124
frame_000550.jpg,1779102212069313603
frame_000551.jpg,1779102212089450889
frame_000552.jpg,1779102212114231200
frame_000553.jpg,1779102212133495273
frame_000554.jpg,1779102212151168964
frame_000555.jpg,1779102212171076245
frame_000556.jpg,1779102212190648225
frame_000557.jpg,1779102212221891758
frame_000558.jpg,1779102212243078411
frame_000559.jpg,1779102212271035966
frame_000560.jpg,1779102212297896133
frame_000561.jpg,1779102212311625924
frame_000562.jpg,1779102212331371776
frame_000563.jpg,1779102212352207374
frame_000564.jpg,1779102212375364734
frame_000565.jpg,1779102212395261078
frame_000566.jpg,1779102212415365054
frame_000567.jpg,1779102212435068491
frame_000568.jpg,1779102212456139945
frame_000569.jpg,1779102212475562898
frame_000570.jpg,1779102212495900236
frame_000571.jpg,1779102212516430071
frame_000572.jpg,1779102212540732121
frame_000573.jpg,1779102212561949164
frame_000574.jpg,1779102212575626792
frame_000575.jpg,1779102212596032882
frame_000576.jpg,1779102212620205145
frame_000577.jpg,1779102212640565181
frame_000578.jpg,1779102212660839402
frame_000579.jpg,1779102212683554197
frame_000580.jpg,1779102212698003372
frame_000581.jpg,1779102212720265481
frame_000582.jpg,1779102212734189467
frame_000583.jpg,1779102212754541962
frame_000584.jpg,1779102212774644271
frame_000585.jpg,1779102212794849918
frame_000586.jpg,1779102212817170183
frame_000587.jpg,1779102212834523274
frame_000588.jpg,1779102212855689313
frame_000589.jpg,1779102212876173323
frame_000590.jpg,1779102212897008135
frame_000591.jpg,1779102212920462046
frame_000592.jpg,1779102212935687793
frame_000593.jpg,1779102212955130459
frame_000594.jpg,1779102212977848681
frame_000595.jpg,1779102212997978086
frame_000596.jpg,1779102213011642958
frame_000597.jpg,1779102213032651654
frame_000598.jpg,1779102213053164751
frame_000599.jpg,1779102213072943767
frame_000600.jpg,1779102213092084952
frame_000601.jpg,1779102213114603244
frame_000602.jpg,1779102213134164988
frame_000603.jpg,1779102213152788704
frame_000604.jpg,1779102213172365981
frame_000605.jpg,1779102213193355332
frame_000606.jpg,1779102213214091794
frame_000607.jpg,1779102213233507514
frame_000608.jpg,1779102213255914186
frame_000609.jpg,1779102213268785855
frame_000610.jpg,1779102213289078420
frame_000611.jpg,1779102213308994182
frame_000612.jpg,1779102213328221989
frame_000613.jpg,1779102213347750239
frame_000614.jpg,1779102213367543782
frame_000615.jpg,1779102213388839098
frame_000616.jpg,1779102213401708291
frame_000617.jpg,1779102213421094401
frame_000618.jpg,1779102213439981183
frame_000619.jpg,1779102213459422125
frame_000620.jpg,1779102213478206689
frame_000621.jpg,1779102213498846035
frame_000622.jpg,1779102213518683773
frame_000623.jpg,1779102213538260689
frame_000624.jpg,1779102213563342893
frame_000625.jpg,1779102213576293824
frame_000626.jpg,1779102213595522892
frame_000627.jpg,1779102213614657094
frame_000628.jpg,1779102213634248488
frame_000629.jpg,1779102213652975537
frame_000630.jpg,1779102213672805610
frame_000631.jpg,1779102213691295176
frame_000632.jpg,1779102213711029076
frame_000633.jpg,1779102213729998704
frame_000634.jpg,1779102213750370309
frame_000635.jpg,1779102213775197181
frame_000636.jpg,1779102213788317058
frame_000637.jpg,1779102213807410028
frame_000638.jpg,1779102213825820466
frame_000639.jpg,1779102213847166737
frame_000640.jpg,1779102213865806070
frame_000641.jpg,1779102213885598905
frame_000642.jpg,1779102213907070712
frame_000643.jpg,1779102213920254073
frame_000644.jpg,1779102213943150319
frame_000645.jpg,1779102213955996936
frame_000646.jpg,1779102213974922589
frame_000647.jpg,1779102213994417962
frame_000648.jpg,1779102214014468020
frame_000649.jpg,1779102214035620616
frame_000650.jpg,1779102214058453168
frame_000651.jpg,1779102214072113346
frame_000652.jpg,1779102214090567921
frame_000653.jpg,1779102214109905367
frame_000654.jpg,1779102214129417416
frame_000655.jpg,1779102214148299914
frame_000656.jpg,1779102214173059043
frame_000657.jpg,1779102214188882648
frame_000658.jpg,1779102214202083327
frame_000659.jpg,1779102214221375829
frame_000660.jpg,1779102214240243166
frame_000661.jpg,1779102214259992381
frame_000662.jpg,1779102214278713690
frame_000663.jpg,1779102214305253170
frame_000664.jpg,1779102214318084207
frame_000665.jpg,1779102214337489784
frame_000666.jpg,1779102214357524930
frame_000667.jpg,1779102214379361225
frame_000668.jpg,1779102214398201256
frame_000669.jpg,1779102214417224865
frame_000670.jpg,1779102214439940944
frame_000671.jpg,1779102214452794617
frame_000672.jpg,1779102214476130279
frame_000673.jpg,1779102214495754662
frame_000674.jpg,1779102214514948798
frame_000675.jpg,1779102214537529684
frame_000676.jpg,1779102214550458750
frame_000677.jpg,1779102214569939810
frame_000678.jpg,1779102214589762831
frame_000679.jpg,1779102214608024493
frame_000680.jpg,1779102214628194276
frame_000681.jpg,1779102214647663085
frame_000682.jpg,1779102214667111476
frame_000683.jpg,1779102214685474362
frame_000684.jpg,1779102214709159276
frame_000685.jpg,1779102214729438897
frame_000686.jpg,1779102214748509569
frame_000687.jpg,1779102214767655293
frame_000688.jpg,1779102214787209944
frame_000689.jpg,1779102214806129034
frame_000690.jpg,1779102214825376368
frame_000691.jpg,1779102214845135987
frame_000692.jpg,1779102214864445122
frame_000693.jpg,1779102214882874383
frame_000694.jpg,1779102214901602898
frame_000695.jpg,1779102214920935610
frame_000696.jpg,1779102214940072094
frame_000697.jpg,1779102214959716138
frame_000698.jpg,1779102214978523635
frame_000699.jpg,1779102215002031741
frame_000700.jpg,1779102215018894588
frame_000701.jpg,1779102215039080415
frame_000702.jpg,1779102215060252262
frame_000703.jpg,1779102215080931640
frame_000704.jpg,1779102215099774515
frame_000705.jpg,1779102215118806658
frame_000706.jpg,1779102215145246559
frame_000707.jpg,1779102215158721621
frame_000708.jpg,1779102215178122401
frame_000709.jpg,1779102215200650126
frame_000710.jpg,1779102215213303634
frame_000711.jpg,1779102215232099468
frame_000712.jpg,1779102215252484375
frame_000713.jpg,1779102215274285743
frame_000714.jpg,1779102215293700248
frame_000715.jpg,1779102215315331837
frame_000716.jpg,1779102215335606593
frame_000717.jpg,1779102215348778260
frame_000718.jpg,1779102215369162269
frame_000719.jpg,1779102215387952810
frame_000720.jpg,1779102215408846863
frame_000721.jpg,1779102215432929411
frame_000722.jpg,1779102215456901974
frame_000723.jpg,1779102215470402596
frame_000724.jpg,1779102215489832474
frame_000725.jpg,1779102215508878111
frame_000726.jpg,1779102215532807901
frame_000727.jpg,1779102215553981237
frame_000728.jpg,1779102215579084125
frame_000729.jpg,1779102215592141614
frame_000730.jpg,1779102215612709425
frame_000731.jpg,1779102215632616269
frame_000732.jpg,1779102215651238727
frame_000733.jpg,1779102215671146898
frame_000734.jpg,1779102215692249217
frame_000735.jpg,1779102215711757417
frame_000736.jpg,1779102215730848939
frame_000737.jpg,1779102215750107414
frame_000738.jpg,1779102215769275426
frame_000739.jpg,1779102215788322889
frame_000740.jpg,1779102215808726894
frame_000741.jpg,1779102215834194835
frame_000742.jpg,1779102215850165556
frame_000743.jpg,1779102215870570487
frame_000744.jpg,1779102215890768758
frame_000745.jpg,1779102215910498875
frame_000746.jpg,1779102215930061802
frame_000747.jpg,1779102215949596026
frame_000748.jpg,1779102215969241070
frame_000749.jpg,1779102215989173815
frame_000750.jpg,1779102216009288928
frame_000751.jpg,1779102216028973524
frame_000752.jpg,1779102216048095265
frame_000753.jpg,1779102216070063308
frame_000754.jpg,1779102216084978543
frame_000755.jpg,1779102216104582901
frame_000756.jpg,1779102216124494886
frame_000757.jpg,1779102216143828040
frame_000758.jpg,1779102216162697381
frame_000759.jpg,1779102216181811795
frame_000760.jpg,1779102216206195322
frame_000761.jpg,1779102216230443345
frame_000762.jpg,1779102216250830067
frame_000763.jpg,1779102216265350379
frame_000764.jpg,1779102216287031169
frame_000765.jpg,1779102216300599262
frame_000766.jpg,1779102216320186476
frame_000767.jpg,1779102216340386332
frame_000768.jpg,1779102216361150476
frame_000769.jpg,1779102216387989588
frame_000770.jpg,1779102216404503318
frame_000771.jpg,1779102216417765308
frame_000772.jpg,1779102216438339862
frame_000773.jpg,1779102216459804877
frame_000774.jpg,1779102216479949241
frame_000775.jpg,1779102216500111470
frame_000776.jpg,1779102216520146179
